"country","year","gdp","growth","underval"
"GAB",1985,12884.3154296875,-0.0232770927250385,-0.0533784665167332
"GAB",1990,13125.9384765625,0.00391368847340345,-0.123424515128136
"GAB",1995,12562.6884765625,-0.00918636284768581,0.0293326433748007
"GAB",2000,9777.3671875,-0.0498424544930458,0.0833377242088318
"GBR",1955,9575.69921875,0.0239364616572857,0.120821423828602
"GBR",1960,10707.1376953125,0.0222490318119526,0.0138986064121127
"GBR",1965,12056.0849609375,0.0237573627382517,0.00708103971555829
"GBR",1970,13693.7421875,0.0253314971923828,0.0390116982161999
"GBR",1975,14971.400390625,0.0179576873779297,0.0419857017695904
"GBR",1980,15682.19140625,0.00932064093649387,-0.126533553004265
"GBR",1985,18412.625,0.0318378433585167,-0.208172753453255
"GBR",1990,19901.32421875,0.0158405303955078,-0.462344318628311
"GBR",1995,22495.1171875,0.0243873596191406,-0.525507211685181
"GBR",2000,25625.15625,0.0261421203613281,-0.584119498729706
"GEO",1995,3407.32934570312,0.0132791521027684,0.736157298088074
"GEO",2000,4427.99853515625,0.0517591461539268,0.908075213432312
"GHA",1960,569.269775390625,-0.0101263048127294,-0.28823134303093
"GHA",1965,678.874206542969,0.0291075706481934,-0.406304657459259
"GHA",1970,1235.2119140625,0.128804013133049,-0.205541133880615
"GHA",1975,1098.77661132812,-0.0228608138859272,-0.857295215129852
"GHA",1980,1114.19152832031,0.00317449565045536,-1.44835042953491
"GHA",1985,1096.69152832031,-0.00316162104718387,-0.0851795375347137
"GHA",1990,1172.82983398438,0.0135933877900243,-0.000763809483032674
"GHA",1995,1200.73107910156,0.00462751369923353,0.0726801827549934
"GHA",2000,1413.33801269531,0.0326519981026649,0.392675399780273
"GIN",1960,3066.82666015625,0.0258059501647949,0.542829692363739
"GIN",1965,2763.53540039062,-0.0207042694091797,0.474721610546112
"GIN",1970,2340.90112304688,-0.0331122390925884,0.365801930427551
"GIN",1975,2471.60815429688,0.0108268735930324,0.530099987983704
"GIN",1980,2386.12451171875,-0.00733299273997545,0.635790467262268
"GIN",1985,2183.06396484375,-0.0175117496401072,0.568638026714325
"GIN",1990,2179.71459960938,-0.000254058832069859,0.547114729881287
"GIN",1995,2414.95654296875,0.0202837940305471,0.625041663646698
"GIN",2000,2787.849609375,0.0286905281245708,0.987479627132416
"GMB",1965,883.062194824219,0.050438404083252,0.0474688746035099
"GMB",1970,893.341430664062,0.00226373667828739,0.0317332074046135
"GMB",1975,949.012145996094,0.0118296621367335,-0.341356009244919
"GMB",1980,923.311096191406,-0.0053252219222486,-0.191063553094864
"GMB",1985,914.138977050781,-0.00184373860247433,-0.168763637542725
"GMB",1990,877.508483886719,-0.00826749764382839,-0.181144312024117
"GMB",1995,821.095397949219,-0.0136370658874512,-0.023254033178091
"GMB",2000,936.104797363281,0.0265739448368549,-0.0875058844685555
"GNB",1965,648.6875,0.0441345199942589,-0.668945610523224
"GNB",1970,657.59326171875,0.00321617117151618,-0.774852752685547
"GNB",1975,699.237365722656,0.012110042385757,-0.547220647335052
"GNB",1980,614.84033203125,-0.0262547489255667,-0.779871582984924
"GNB",1985,630.190307617188,0.0057532312348485,-0.29259780049324
"GNB",1990,587.743957519531,-0.0155138019472361,-0.185272872447968
"GNB",1995,604.919189453125,0.00585041055455804,-0.16037854552269
"GNB",2000,617.730224609375,0.00397596368566155,-0.0501597411930561
"GNQ",1965,1144.04699707031,0.0273661613464355,-0.830273568630219
"GNQ",1970,1324.78234863281,0.0286150928586721,-0.481997460126877
"GNQ",1975,2375.30859375,0.116656683385372,0.490871846675873
"GNQ",1980,1829.08837890625,-0.0513412468135357,0.600253880023956
"GNQ",1985,1541.30261230469,-0.0343973152339458,0.0432323180139065
"GNQ",1990,1472.47839355469,-0.013370418921113,-0.17682121694088
"GNQ",1995,3225.50537109375,0.126662164926529,-0.137126967310905
"GNQ",2000,10118.0615234375,0.2563137114048,0.11956287920475
"GRC",1955,3721.29052734375,0.0463165268301964,0.0502700805664062
"GRC",1960,4850.94970703125,0.0526695251464844,0.0330780297517776
"GRC",1965,6846.4931640625,0.0691408142447472,0.0358332134783268
"GRC",1970,9618.6435546875,0.0680570602416992,0.0965379998087883
"GRC",1975,11240.2412109375,0.0316213592886925,0.0626617223024368
"GRC",1980,11419.3818359375,0.00334930419921875,0.097612664103508
"GRC",1985,11602.08203125,0.00316982273943722,-0.0328156836330891
"GRC",1990,12096.845703125,0.00839614868164062,-0.400470674037933
"GRC",1995,12779.27734375,0.0108522418886423,-0.52692836523056
"GRC",2000,15187.7109375,0.0343360900878906,-0.470703959465027
"GRD",1975,3296.5986328125,0.0180492401123047,0.384011298418045
"GRD",1980,3619.88330078125,0.0184289924800396,0.254970818758011
"GRD",1985,4041.13940429688,0.0218803398311138,-0.0810125023126602
"GRD",1990,4395.521484375,0.017280388623476,-0.28406947851181
"GRD",1995,5093.22412109375,0.0290863029658794,-0.366238415241241
"GRD",2000,6023.3857421875,0.0339691154658794,-0.472031116485596
"GTM",1955,2330.87719726562,0.00267782201990485,0.0991538688540459
"GTM",1960,2598.626953125,0.0218342784792185,0.111762680113316
"GTM",1965,2890.64331054688,0.0211565010249615,0.202933177351952
"GTM",1970,3366.81518554688,0.0305023193359375,0.328459680080414
"GTM",1975,3733.4052734375,0.0207380298525095,0.264950335025787
"GTM",1980,3839.26171875,0.00553245563060045,0.150479435920715
"GTM",1985,3468.4375,-0.0201269146054983,0.226528868079185
"GTM",1990,3502.9912109375,0.00198841094970703,0.277826577425003
"GTM",1995,3699.82836914062,0.0109003065153956,0.0112826833501458
"GTM",2000,3819.060546875,0.0063793184235692,-0.123903475701809
"HKG",1965,5945.0859375,0.0837730392813683,0.122922316193581
"HKG",1970,7981.82568359375,0.0584283843636513,0.0750262141227722
"HKG",1975,10625.984375,0.0562789924442768,0.0710099115967751
"HKG",1980,14628.0244140625,0.065312385559082,0.181551113724709
"HKG",1985,18922.521484375,0.050712775439024,0.166883796453476
"HKG",1990,24340.25,0.0509862899780273,-0.134939938783646
"HKG",1995,26580.185546875,0.0179296489804983,-0.374712586402893
"HKG",2000,27743.453125,0.00858898181468248,-0.255839675664902
"HND",1955,1702.20275878906,-0.000692749046720564,-0.0107439002022147
"HND",1960,1695.49621582031,-0.000482368457596749,-0.0576233007013798
"HND",1965,1837.52099609375,0.0160747524350882,-0.124918334186077
"HND",1970,1973.26977539062,0.014039134606719,-0.0691743716597557
"HND",1975,2160.10791015625,0.0179380420595407,0.0678590387105942
"HND",1980,2347.75610351562,0.0170036312192678,-0.0720402523875237
"HND",1985,2365.748046875,0.00155439379159361,-0.244779095053673
"HND",1990,2301.82788085938,-0.00554447155445814,0.196908310055733
"HND",1995,2266.15673828125,-0.00311899185180664,-0.00562722934409976
"HND",2000,2279.10498046875,0.0012132644187659,-0.246159389615059
"HRV",1995,8085.375,0.00449771899729967,-0.147410854697227
"HRV",2000,9520.390625,0.0328298583626747,-0.141053676605225
"HTI",1975,2140.63427734375,0.035245705395937,0.893574178218842
"HTI",1980,2408.88793945312,0.0238611213862896,0.803903520107269
"HTI",1985,2138.05590820312,-0.0237641334533691,0.548231661319733
"HTI",1990,1848.62060546875,-0.02907819673419,0.594873547554016
"HTI",1995,1905.88598632812,0.00632400531321764,0.318366020917892
"HTI",2000,2069.28759765625,0.0164685249328613,0.291776686906815
"HUN",1975,7880.84619140625,0.0420694351196289,0.597537219524384
"HUN",1980,9016.75,0.0271289832890034,0.641264081001282
"HUN",1985,10003.3408203125,0.0207916256040335,0.60506796836853
"HUN",1990,9370.578125,-0.0131488796323538,0.223146006464958
"HUN",1995,10058.5966796875,0.0141059877350926,0.103736773133278
"HUN",2000,12500.837890625,0.0433179847896099,-0.0124467657878995
"IDN",1965,1071.31469726562,0.00205373764038086,0.269394546747208
"IDN",1970,1509.21826171875,0.0675182342529297,0.264451771974564
"IDN",1975,1940.88659667969,0.0512191765010357,0.137360662221909
"IDN",1980,2091.94311523438,0.0152583122253418,0.228377893567085
"IDN",1985,2473.6787109375,0.0330213531851768,0.504461169242859
"IDN",1990,3281.8623046875,0.0566900260746479,0.492924332618713
"IDN",1995,3757.07739257812,0.0274112708866596,0.640472769737244
"IDN",2000,3952.18359375,0.0101791378110647,0.69991147518158
"IND",1955,839.123046875,0.0115775112062693,-0.178426891565323
"IND",1960,951.69140625,0.0249423030763865,-0.212534874677658
"IND",1965,1040.94873046875,0.0178384780883789,-0.110498510301113
"IND",1970,1157.6689453125,0.0216104499995708,0.0307219140231609
"IND",1975,1248.00317382812,0.0148872379213572,0.257123917341232
"IND",1980,1428.17578125,0.02698097191751,0.267444372177124
"IND",1985,1707.07458496094,0.0355199798941612,0.361377745866776
"IND",1990,1913.61547851562,0.0231174472719431,0.607243955135345
"IND",1995,2298.5166015625,0.036158561706543,0.662125051021576
"IND",2000,2801.31591796875,0.0398823730647564,0.667028069496155
"IRL",1955,4882.7431640625,0.0130067821592093,0.00805919896811247
"IRL",1960,5779.1787109375,0.0334356315433979,-0.0842886567115784
"IRL",1965,6855.84521484375,0.0339468009769917,-0.117820076644421
"IRL",1970,8371.3515625,0.0401643738150597,-0.156873196363449
"IRL",1975,9728.71484375,0.029914665967226,-0.136087283492088
"IRL",1980,10672.28125,0.0189760215580463,-0.224898338317871
"IRL",1985,11406.865234375,0.0130928037688136,-0.437243491411209
"IRL",1990,14040.5859375,0.0416318885982037,-0.653337955474854
"IRL",1995,19608.564453125,0.0654788985848427,-0.665843904018402
"IRL",2000,27102.462890625,0.0659189224243164,-0.690499067306519
"IRN",1960,3417.46069335938,0.0460491180419922,0.71519923210144
"IRN",1965,4477.17431640625,0.0534959807991982,0.744091033935547
"IRN",1970,6901.37890625,0.0861068740487099,0.788268089294434
"IRN",1975,7145.74609375,0.00708560924977064,0.378597438335419
"IRN",1980,5061.54296875,-0.0684669464826584,-0.0485051311552525
"IRN",1985,4458.44287109375,-0.0258859638124704,-0.902699708938599
"IRN",1990,4978.60400390625,0.0225244518369436,-0.763380110263824
"IRN",1995,5509.33544921875,0.0206518173217773,-0.116877630352974
"IRN",2000,6203.71142578125,0.0238079074770212,-0.19805833697319
"ISL",1955,8060.77978515625,0.0436191558837891,-0.751469373703003
"ISL",1960,8991.01171875,0.0211675651371479,-0.318781346082687
"ISL",1965,11100.1357421875,0.0427389144897461,-0.411273270845413
"ISL",1970,13308.0732421875,0.0354578010737896,-0.336299955844879
"ISL",1975,16246.2548828125,0.0403730385005474,-0.403800219297409
"ISL",1980,19103.044921875,0.032895278185606,-0.31124272942543
"ISL",1985,21235.357421875,0.0209896080195904,-0.480045050382614
"ISL",1990,21102.900390625,-0.00109672546386719,-0.700032532215118
"ISL",1995,22865.119140625,0.0157241821289062,-0.711161375045776
"ISL",2000,26369.6796875,0.0287904739379883,-0.71818470954895
"ISR",1955,5949.623046875,0.0407155975699425,-0.239094287157059
"ISR",1960,7747.35546875,0.0523717887699604,-0.155823573470116
"ISR",1965,9357.76171875,0.0375141128897667,-0.141759604215622
"ISR",1970,13063.2373046875,0.0670591369271278,-0.0412153899669647
"ISR",1975,14041.2607421875,0.0150318145751953,0.0280105751007795
"ISR",1980,14494.8095703125,0.00637512188404799,-0.0352401919662952
"ISR",1985,15503.9052734375,0.0133562088012695,-0.172947093844414
"ISR",1990,17610.333984375,0.0254291538149118,-0.382723182439804
"ISR",1995,20450.3203125,0.0300586707890034,-0.476295202970505
"ISR",2000,21345.26953125,0.00855216942727566,-0.452581584453583
"ITA",1955,6017.943359375,0.0478487014770508,0.22836771607399
"ITA",1960,8074.66796875,0.0586509704589844,0.156133234500885
"ITA",1965,9987.896484375,0.0423448570072651,0.0709740519523621
"ITA",1970,12403.3876953125,0.0437152869999409,0.0486290603876114
"ITA",1975,14135.869140625,0.0261631011962891,0.0856266766786575
"ITA",1980,16012.984375,0.0251895897090435,0.0464105829596519
"ITA",1985,18032.1484375,0.0235801693052053,-0.237332671880722
"ITA",1990,19757.244140625,0.018461037427187,-0.524306058883667
"ITA",1995,21149.94921875,0.013576889410615,-0.486685484647751
"ITA",2000,22863.01953125,0.0156211853027344,-0.485685884952545
"JAM",1955,3123.796875,0.0521712303161621,-0.0480073019862175
"JAM",1960,3691.0107421875,0.0337942130863667,-0.103194907307625
"JAM",1965,3974.26318359375,0.0149768833070993,-0.175726771354675
"JAM",1970,4730.9765625,0.0347248092293739,-0.122794188559055
"JAM",1975,4268.10546875,-0.0205835346132517,-0.106647454202175
"JAM",1980,3776.59423828125,-0.0243648532778025,-0.0413150303065777
"JAM",1985,3882.9619140625,0.00518131256103516,0.149982199072838
"JAM",1990,4585.15966796875,0.0335641875863075,0.163332432508469
"JAM",1995,4617.00634765625,0.00145568849984556,-0.318654090166092
"JAM",2000,4568.53759765625,-0.00209808349609375,-0.588054895401001
"JOR",1955,3458.439453125,0.017418097704649,0.377286851406097
"JOR",1960,4543.66552734375,0.0568618774414062,0.465263694524765
"JOR",1965,5095.060546875,0.023033332079649,0.514699220657349
"JOR",1970,3909.88720703125,-0.0530580505728722,0.366880148649216
"JOR",1975,3680.03881835938,-0.0128305433318019,-0.0182728823274374
"JOR",1980,4559.017578125,0.0436140075325966,-0.0636701956391335
"JOR",1985,4900.7470703125,0.0137292863801122,0.00692845415323973
"JOR",1990,3473.71240234375,-0.0679546371102333,0.0823398232460022
"JOR",1995,3852.36059570312,0.0207317359745502,0.00449955649673939
"JOR",2000,3868.19384765625,0.000806999218184501,-0.152812272310257
"JPN",1955,3546.04028320312,0.0622154250741005,0.242267161607742
"JPN",1960,5478.9921875,0.0861614197492599,0.132370144128799
"JPN",1965,8424.673828125,0.0853660553693771,0.0772897377610207
"JPN",1970,12429.1318359375,0.0796415358781815,-0.0255448408424854
"JPN",1975,14120.0654296875,0.0256059654057026,-0.19102917611599
"JPN",1980,16057.5673828125,0.0259555820375681,-0.198503538966179
"JPN",1985,18804.212890625,0.0312187187373638,-0.59632533788681
"JPN",1990,22272.96484375,0.0342531204223633,-0.845443069934845
"JPN",1995,23502.9921875,0.010745239444077,-0.921863615512848
"JPN",2000,24075.14453125,0.00481700897216797,-0.866460919380188
"KAZ",1995,6190.71240234375,-0.048370361328125,0.777850151062012
"KAZ",2000,8091.60498046875,0.0507633201777935,0.824199020862579
"KEN",1955,1176.45666503906,0.00172977452166378,0.175610139966011
"KEN",1960,1180.28332519531,0.000644111656583846,0.121949560940266
"KEN",1965,1302.34582519531,0.0196764953434467,0.122298389673233
"KEN",1970,1191.37561035156,-0.0177952758967876,-0.0883834213018417
"KEN",1975,1204.85766601562,0.00220813741907477,-0.157068639993668
"KEN",1980,1231.32507324219,0.00440073013305664,-0.117541424930096
"KEN",1985,1261.76818847656,0.00469150533899665,-0.0441146120429039
"KEN",1990,1297.31469726562,0.00571756344288588,0.28025957942009
"KEN",1995,1285.07995605469,-0.00182123179547489,0.120320573449135
"KEN",2000,1239.90356445312,-0.00717086810618639,-0.0876238942146301
"KGZ",1995,2986.13793945312,-0.00851202011108398,1.15379130840302
"KGZ",2000,3456.24389648438,0.0303832050412893,1.3580287694931
"KHM",1975,603.554382324219,-0.0803403854370117,0.149828433990479
"KHM",1980,432.29296875,-0.0654397010803223,0.0410561375319958
"KHM",1985,373.825103759766,-0.0290486328303814,-0.0135679841041565
"KHM",1990,430.382354736328,0.0280367843806744,0.272433400154114
"KHM",1995,466.678192138672,0.0165387149900198,0.134384095668793
"KHM",2000,550.002685546875,0.0327283851802349,0.0699408650398254
"KIR",1975,2958.97290039062,0.0264127738773823,-0.121998220682144
"KIR",1980,1325.58947753906,-0.1576077491045,-0.274418443441391
"KIR",1985,1245.89111328125,-0.0124676702544093,-0.100408963859081
"KIR",1990,1207.21166992188,-0.00612869253382087,-0.227236866950989
"KIR",1995,1334.75036621094,0.0199321750551462,-0.32307305932045
"KIR",2000,1421.43542480469,0.012786197476089,-0.257749021053314
"KNA",1975,4549.611328125,0.0245203021913767,0.522199094295502
"KNA",1980,5818.16552734375,0.0487834922969341,0.542138636112213
"KNA",1985,7378.70849609375,0.0480918884277344,0.20870840549469
"KNA",1990,9653.8330078125,0.0528812408447266,0.0260448846966028
"KNA",1995,13079.1181640625,0.0609266273677349,-0.0025665124412626
"KNA",2000,14509.2998046875,0.0215551368892193,-0.205352514982224
"KOR",1955,1473.62609863281,0.0162422172725201,-0.125440150499344
"KOR",1960,1548.005859375,0.00961141567677259,0.176661118865013
"KOR",1965,2037.77966308594,0.0539820678532124,0.320920050144196
"KOR",1970,2882.7138671875,0.0698449164628983,0.214939460158348
"KOR",1975,4062.84423828125,0.0679261237382889,0.0850947350263596
"KOR",1980,5064.27685546875,0.0446632392704487,0.0138372033834457
"KOR",1985,7393.8544921875,0.0750537887215614,-0.00856671389192343
"KOR",1990,10913.814453125,0.0787164717912674,-0.263871908187866
"KOR",1995,13970.93359375,0.0499319061636925,-0.260142743587494
"KOR",2000,17003.173828125,0.0391296371817589,-0.251755475997925
"KWT",1975,39007.67578125,-0.0808881744742393,0.203927963972092
"KWT",1980,24488.94140625,-0.0946229919791222,0.0430591739714146
"KWT",1985,20593.607421875,-0.0332777015864849,-0.0715877115726471
"KWT",1990,25023.369140625,0.0342044830322266,-0.0782397091388702
"KWT",1995,28636.021484375,0.0315063484013081,-0.146846443414688
"KWT",2000,24726.626953125,-0.029085922986269,-0.288860827684402
"LBN",1995,5628.10595703125,0.0941867828369141,-0.390774458646774
"LBN",2000,5986.76123046875,0.0132337566465139,-0.563182413578033
"LBR",1975,1727.75769042969,-0.0348129272460938,0.082390233874321
"LBR",1980,1720.41809082031,-0.000902175903320312,0.0692773759365082
"LBR",1985,1378.45520019531,-0.0473210327327251,-0.0762968808412552
"LBR",1990,366.030395507812,-0.283416360616684,-0.441107392311096
"LBR",1995,294.220764160156,-0.0347712524235249,-0.574881196022034
"LBR",2000,448.945495605469,0.0948543548583984,-0.463628113269806
"LCA",1975,3397.62573242188,0.0114915845915675,0.289210349321365
"LCA",1980,3897.4033203125,0.0271825790405273,0.194175392389297
"LCA",1985,5579.8486328125,0.0715129822492599,0.139620199799538
"LCA",1990,6588.1337890625,0.0340837463736534,-0.13473416864872
"LCA",1995,6677.85302734375,0.00271682743914425,-0.292759537696838
"LCA",2000,6647.609375,-0.00087852479191497,-0.420476406812668
"LKA",1955,828.762573242188,-0.0136942863464355,-0.299329340457916
"LKA",1960,954.073486328125,0.0280642509460449,-0.277897953987122
"LKA",1965,1113.01306152344,0.0309709552675486,-0.18208971619606
"LKA",1970,1372.28625488281,0.0416021347045898,-0.019044890999794
"LKA",1975,1612.91662597656,0.0324394218623638,0.480178236961365
"LKA",1980,2037.17150878906,0.0468359962105751,0.739183723926544
"LKA",1985,2446.4423828125,0.0367755889892578,0.765703737735748
"LKA",1990,2920.21240234375,0.0351375564932823,0.660803079605103
"LKA",1995,3628.2451171875,0.0434531196951866,0.607016742229462
"LKA",2000,4118.60205078125,0.0255819316953421,0.642148852348328
"LSO",1965,714.440185546875,0.024650763720274,0.167895630002022
"LSO",1970,779.653137207031,0.0163384433835745,0.221369102597237
"LSO",1975,950.327392578125,0.038546372205019,0.318622231483459
"LSO",1980,1185.00756835938,0.0463771820068359,0.250834673643112
"LSO",1985,1281.98657226562,0.0156291015446186,0.430470138788223
"LSO",1990,1322.44226074219,0.00606136303395033,0.0519708767533302
"LSO",1995,1691.31286621094,0.0488809570670128,0.160122111439705
"LSO",2000,1862.63598632812,0.0196994785219431,0.331694543361664
"LTU",1995,8241.74609375,0.022545050829649,0.394705593585968
"LTU",2000,10514.810546875,0.0479112640023232,0.212776765227318
"LUX",1955,12146.4677734375,0.0237840656191111,0.160039216279984
"LUX",1960,13588.8779296875,0.0224391929805279,0.142263814806938
"LUX",1965,15056.51171875,0.0204214099794626,0.0488486140966415
"LUX",1970,18222.986328125,0.0380104072391987,-0.0546785704791546
"LUX",1975,19089.6484375,0.0096132280305028,-0.241658926010132
"LUX",1980,20707.080078125,0.0162441246211529,-0.0698827877640724
"LUX",1985,26510.390625,0.048495102673769,-0.183377489447594
"LUX",1990,34594.515625,0.0540992729365826,-0.45984748005867
"LUX",1995,39942.62109375,0.0283063892275095,-0.525546133518219
"LUX",2000,49010.3828125,0.0415069572627544,-0.437607795000076
"LVA",1995,7718.845703125,0.0204980857670307,0.375241607427597
"LVA",2000,9894.2392578125,0.0496549606323242,0.193071618676186
"MAC",1975,11854.921875,0.0764577835798264,0.189879417419434
"MAC",1980,15538.96484375,0.0548976883292198,0.372558057308197
"MAC",1985,18797.5625,0.0376760475337505,0.364572197198868
"MAC",1990,23072.64453125,0.0414546951651573,0.0543793812394142
"MAC",1995,24485.1875,0.0119844432920218,-0.0824154689908028
"MAC",2000,28825.521484375,0.029941176995635,0.0435494445264339
"MAR",1955,1273.50891113281,-0.0100938798859715,-0.500748574733734
"MAR",1960,1696.08813476562,0.0547613129019737,-0.106057301163673
"MAR",1965,2113.49682617188,0.0461436286568642,0.0691942498087883
"MAR",1970,2410.75610351562,0.0266830436885357,0.0788402482867241
"MAR",1975,2850.39453125,0.0332373604178429,0.123343721032143
"MAR",1980,3168.80688476562,0.0214742664247751,0.34374275803566
"MAR",1985,3484.24487304688,0.0188982002437115,0.435267090797424
"MAR",1990,3681.26879882812,0.011021614074707,0.277878880500793
"MAR",1995,3705.79077148438,0.00132331845816225,0.179841712117195
"MAR",2000,3906.52954101562,0.0105756763368845,0.214207023382187
"MDA",1995,2468.08666992188,-0.0230657570064068,0.895248055458069
"MDA",2000,2540.94482421875,0.00544834136962891,0.832551181316376
"MDG",1965,1275.95812988281,0.000637626624666154,0.0951540172100067
"MDG",1970,1353.35168457031,0.0117925647646189,0.132812082767487
"MDG",1975,1191.52770996094,-0.025506591424346,-0.056063037365675
"MDG",1980,1052.24096679688,-0.0250860210508108,-0.136591181159019
"MDG",1985,963.528686523438,-0.0173040386289358,0.0249686632305384
"MDG",1990,890.937194824219,-0.0157586093991995,-0.020934522151947
"MDG",1995,842.14501953125,-0.011170482262969,-0.0964033901691437
"MDG",2000,778.662475585938,-0.0159248355776072,-0.20986245572567
"MDV",1975,1086.56909179688,0.0792663544416428,0.225115016102791
"MDV",1980,1654.79467773438,0.0840305313467979,0.278777539730072
"MDV",1985,2498.91674804688,0.0834463089704514,0.137825384736061
"MDV",1990,3304.46508789062,0.056239414960146,0.0324382185935974
"MDV",1995,3948.29370117188,0.0355079658329487,-0.125117778778076
"MDV",2000,4777.87646484375,0.0380481705069542,-0.0582935400307178
"MEX",1955,3429.97631835938,0.034976102411747,0.257000118494034
"MEX",1960,3890.15698242188,0.0249547958374023,0.0388735011219978
"MEX",1965,4716.64794921875,0.0387279503047466,-0.015170319005847
"MEX",1970,5468.54052734375,0.0294862743467093,-0.013061641715467
"MEX",1975,6324.56103515625,0.0291433334350586,0.0896797105669975
"MEX",1980,7269.15478515625,0.0279058460146189,0.112057626247406
"MEX",1985,6698.62646484375,-0.0162698738276958,0.239333093166351
"MEX",1990,7102.06787109375,0.0117317195981741,-0.224107533693314
"MEX",1995,7242.30419921875,0.00371818547137082,-0.188285544514656
"MEX",2000,8017.1494140625,0.0205547325313091,-0.496458441019058
"MKD",1995,4844.22900390625,-0.00996246375143528,0.0305172763764858
"MKD",2000,5200.6083984375,0.0142663959413767,0.104770839214325
"MLI",1965,618.761596679688,-0.0320818908512592,0.343113571405411
"MLI",1970,676.591186523438,0.0177428238093853,0.305337965488434
"MLI",1975,748.394104003906,0.0200626365840435,0.111604280769825
"MLI",1980,761.75537109375,0.00360260019078851,0.0497448444366455
"MLI",1985,829.739807128906,0.0168704986572266,-0.0395877063274384
"MLI",1990,904.738037109375,0.0176117904484272,-0.182436212897301
"MLI",1995,1020.77740478516,0.023654555901885,-0.0234653651714325
"MLI",2000,1141.36657714844,0.0227270126342773,0.0187551267445087
"MLT",1975,6745.451171875,0.130702406167984,0.0388253554701805
"MLT",1980,8782.7880859375,0.0558238998055458,0.0701289400458336
"MLT",1985,10462.3056640625,0.0345354080200195,-0.0101882489398122
"MLT",1990,13434.2021484375,0.0500141158699989,-0.125663638114929
"MLT",1995,16557.1640625,0.0419235229492188,-0.0657777413725853
"MLT",2000,18891.1953125,0.0267478935420513,-0.0323343686759472
"MNG",1975,1279.45129394531,0.0276286117732525,-1.93336141109467
"MNG",1980,1539.6513671875,0.0369007103145123,-1.61004912853241
"MNG",1985,1811.64196777344,0.0327678695321083,-1.4893125295639
"MNG",1990,1479.46667480469,-0.0416288375854492,-0.4369136095047
"MNG",1995,1451.93957519531,-0.00259027490392327,0.103098809719086
"MNG",2000,1531.74658203125,0.0106956483796239,0.035817313939333
"MOZ",1965,963.794677734375,0.0183526985347271,-1.03650772571564
"MOZ",1970,1067.6650390625,0.0206649787724018,-0.965691983699799
"MOZ",1975,1131.26928710938,0.0116828922182322,-0.447631388902664
"MOZ",1980,1065.69213867188,-0.0123970033600926,-0.182976543903351
"MOZ",1985,944.866271972656,-0.0247150417417288,-0.115768663585186
"MOZ",1990,1063.83276367188,0.0246819499880075,0.525932312011719
"MOZ",1995,998.137573242188,-0.0131385801360011,0.372930139303207
"MOZ",2000,1279.1884765625,0.0491498932242393,0.527020215988159
"MRT",1975,1440.96887207031,0.02398681640625,-0.247377321124077
"MRT",1980,1225.20849609375,-0.0325343124568462,-0.391309857368469
"MRT",1985,1216.70532226562,-0.00116624834481627,-0.284010320901871
"MRT",1990,1268.84814453125,0.00826930999755859,-0.239105507731438
"MRT",1995,1425.49194335938,0.0233969688415527,0.0674550458788872
"MRT",2000,1490.5732421875,0.00892782211303711,0.275084555149078
"MUS",1955,4832.56396484375,-0.0242469795048237,0.839346289634705
"MUS",1960,4449.5849609375,-0.0174211505800486,0.79442572593689
"MUS",1965,4384.5185546875,-0.00215759268030524,0.830541253089905
"MUS",1970,4708.70849609375,0.0138923646882176,0.916780591011047
"MUS",1975,6434.86962890625,0.0628223419189453,0.75765472650528
"MUS",1980,6610.2958984375,0.00549812335520983,0.780869126319885
"MUS",1985,8490.3916015625,0.0493782050907612,0.816518127918243
"MUS",1990,10783.3603515625,0.0483327880501747,0.619467914104462
"MUS",1995,13276.4248046875,0.0417104735970497,0.634752571582794
"MUS",2000,16158.4462890625,0.03935756534338,0.735134482383728
"MWI",1955,446.898559570312,0.0105393407866359,-0.358227729797363
"MWI",1960,459.865692138672,0.00574464816600084,-0.466687232255936
"MWI",1965,525.895080566406,0.0267359726130962,-0.417937576770782
"MWI",1970,559.168518066406,0.01155767403543,-0.294655561447144
"MWI",1975,667.490661621094,0.0360011085867882,-0.0770096778869629
"MWI",1980,712.58984375,0.0133037567138672,0.00042963883606717
"MWI",1985,714.243713378906,0.000335502612870187,0.0751350596547127
"MWI",1990,692.746826171875,-0.00695238122716546,-0.0571644902229309
"MWI",1995,826.582214355469,0.0362940803170204,0.174364820122719
"MWI",2000,783.89501953125,-0.0107694622129202,0.395396798849106
"MYS",1960,1941.06811523438,0.0282940864562988,-0.164451092481613
"MYS",1965,2314.23071289062,0.0352131836116314,-0.102008633315563
"MYS",1970,3211.01586914062,0.0639551132917404,-0.0209688004106283
"MYS",1975,4220.8056640625,0.0558017715811729,0.0710622370243073
"MYS",1980,5348.5302734375,0.0477052703499794,0.0699561610817909
"MYS",1985,5930.31884765625,0.0206146240234375,0.143369659781456
"MYS",1990,7807.25634765625,0.0545515045523643,0.0942631810903549
"MYS",1995,10217.3828125,0.0543283447623253,0.170443654060364
"MYS",2000,11619.01953125,0.0258832927793264,0.286352396011353
"NAM",1975,5164.25732421875,0.00748157501220703,0.0923508927226067
"NAM",1980,5266.05224609375,0.00388755789026618,0.163721993565559
"NAM",1985,5104.88818359375,-0.0063627241179347,0.38058677315712
"NAM",1990,4835.68212890625,-0.0107294078916311,0.0245979465544224
"NAM",1995,4864.580078125,0.00131435389630497,-0.0120097910985351
